analysis_type	roi_set	roi	n_subjects	mean_yy	mean_kj	mean_diff	t	p	cohens_dz	q_bh_within_roi_set
yy_minus_kj_paired_t	meta_metaphor	meta_L_AG	28	0.11735312158602651	0.07278343649068768	0.04456968509533883	2.5659621540840942	0.016156335626921314	0.48492126666500807	0.12925068501537051
yy_minus_kj_paired_t	meta_metaphor	meta_L_pMTG_pSTS	28	0.12711256703885962	0.09831486234020896	0.02879770469865066	1.8958721884655338	0.0687275133568264	0.3582861663031129	0.21767682833139598
yy_minus_kj_paired_t	meta_metaphor	meta_L_temporal_pole	28	0.007492880125040573	0.037903040574861484	-0.030410160449820912	-1.8088190481352766	0.08162881062427349	-0.341834669148751	0.21767682833139598
yy_minus_kj_paired_t	meta_metaphor	meta_R_temporal_pole	28	0.011891851851183867	-0.005380277649348356	0.017272129500532224	1.3833998891367918	0.1778749513972931	0.2614380050293054	0.3557499027945862
yy_minus_kj_paired_t	meta_metaphor	meta_R_AG	28	0.050122582592963774	0.036386627961351566	0.013735954631612209	0.6317553938957488	0.5328597585951325	0.11939054726227173	0.7043103441541986
yy_minus_kj_paired_t	meta_metaphor	meta_L_IFG	28	0.10537897948530697	0.0979646393439311	0.007414340141375875	0.5234093769075092	0.6049591274230811	0.09891507465546734	0.7043103441541986
yy_minus_kj_paired_t	meta_metaphor	meta_R_IFG	28	0.050998759162006475	0.043352667595187064	0.0076460915668194115	0.5069989123219142	0.6162715511349237	0.09581378835600184	0.7043103441541986
yy_minus_kj_paired_t	meta_metaphor	meta_R_pMTG_pSTS	28	0.025883338953944034	0.025023039477681752	0.0008602994762622815	0.051749882331383695	0.9591089633414633	0.009779808501835479	0.9591089633414633
