analysis_type	roi_set	roi	phase	metric	n_subjects	mean_effect	t	p	cohens_dz	q_bh_within_roi_set
one_sample_gt_zero	meta_metaphor	meta_R_AG	pre	between_minus_within	28	-0.0036656101369353378	-6.577277474642015	4.6927709224938817e-07	-1.2429886072692649	1.8771083689975526e-05
one_sample_gt_zero	meta_metaphor	meta_L_AG	pre	between_minus_within	28	-0.0017552020388264217	-2.390490217887369	0.024065531546845997	-0.45176018771875603	0.10695791798598221
one_sample_gt_zero	meta_metaphor	meta_L_pMTG_pSTS	pre	between_minus_within	28	-0.0017175381264664233	-1.9162188190081666	0.06598045974415488	-0.3621313180483927	0.1864670437776136
one_sample_gt_zero	meta_metaphor	meta_L_temporal_pole	pre	between_minus_within	28	-0.0019265501578277539	-1.91120390136002	0.06664851573661885	-0.3611835876953595	0.1864670437776136
one_sample_gt_zero	meta_metaphor	meta_R_pMTG_pSTS	pre	between_minus_within	28	-0.0016685991726827023	-1.8926580451232349	0.06917042305668146	-0.3576787503058388	0.1864670437776136
one_sample_gt_zero	meta_metaphor	meta_R_IFG	pre	between_minus_within	28	-0.0013048501974674079	-1.2843768867443897	0.20992152509731518	-0.2427244165717876	0.3893405146885602
one_sample_gt_zero	meta_metaphor	meta_R_temporal_pole	pre	between_minus_within	28	-0.00107246192684685	-0.9991657428350309	0.3265854352552404	-0.18882457671975778	0.5024391311619083
one_sample_gt_zero	meta_metaphor	meta_L_IFG	pre	between_minus_within	28	-0.0006713767700401203	-0.7913232490015849	0.435652234380307	-0.14954603739441677	0.5808696458404092
one_sample_gt_zero	meta_metaphor	meta_L_AG	run3	between_minus_within	28	0.015362334138316534	3.973494766645172	0.00047469497595166573	0.7509199277399824	0.009493899519033315
one_sample_gt_zero	meta_metaphor	meta_L_IFG	run3	between_minus_within	28	0.008096688272497488	2.916268717770055	0.00704759108181563	0.5511229845326268	0.05638072865452505
one_sample_gt_zero	meta_metaphor	meta_L_pMTG_pSTS	run3	between_minus_within	28	0.00647915846645622	2.5889799069542385	0.015319723564893023	0.48927121308171845	0.08754127751367442
one_sample_gt_zero	meta_metaphor	meta_L_temporal_pole	run3	between_minus_within	28	0.0036227569479231297	1.2722367333755065	0.21413728307870808	0.24043014323662698	0.3893405146885602
one_sample_gt_zero	meta_metaphor	meta_R_AG	run3	between_minus_within	28	0.00318946144646168	1.0932936830445028	0.2839236819729767	0.20661308537811626	0.4765395880085211
