analysis_type	module	roi_set	roi	metric	phase_a	phase_b	n	mean_a	mean_b	mean_diff	t	p	cohens_dz	q_bh_within_roi_set
paired_t	learning_sentence_level	meta_metaphor	meta_L_AG	between_minus_within	run4	run3	28.0	0.009173096400938007	0.015362334138316534	-0.0061892377373785265	-1.317199970644629	0.19884141111125928	-0.24892739637623335	0.5447606983398282
paired_t	learning_sentence_level	meta_metaphor	meta_L_IFG	between_minus_within	run4	run3	28.0	0.005149841998911041	0.008096688272497488	-0.0029468462735864464	-0.9141604443060268	0.368724500941189	-0.17276008528900422	0.5899592015059024
paired_t	learning_sentence_level	meta_metaphor	meta_L_pMTG_pSTS	between_minus_within	run4	run3	28.0	0.003758169647808856	0.00647915846645622	-0.0027209888186473636	-0.7759213764863533	0.44453933187409134	-0.14663535708012934	0.5927191091654551
paired_t	learning_sentence_level	meta_metaphor	meta_L_temporal_pole	between_minus_within	run4	run3	28.0	0.010617308512419559	0.0036227569479231297	0.006994551564496429	1.356941314246242	0.1860367177965064	0.25643780437176456	0.5447606983398282
paired_t	learning_sentence_level	meta_metaphor	meta_R_AG	between_minus_within	run4	run3	28.0	0.010939099690926697	0.00318946144646168	0.007749638244465017	1.1778992561726565	0.24911499631000308	0.22260203580862942	0.5447606983398282
paired_t	learning_sentence_level	meta_metaphor	meta_R_IFG	between_minus_within	run4	run3	28.0	0.0027558909421014632	0.0007683362396712753	0.0019875547024301877	0.4867796479136394	0.6303428151479886	0.09199270654764796	0.6322486952376984
paired_t	learning_sentence_level	meta_metaphor	meta_R_pMTG_pSTS	between_minus_within	run4	run3	28.0	0.0069525528313888595	0.0019519255461722357	0.005000627285216623	1.1204725320333637	0.2723803491699141	0.2117494050456524	0.5447606983398282
paired_t	learning_sentence_level	meta_metaphor	meta_R_temporal_pole	between_minus_within	run4	run3	28.0	-0.0013949515034968132	-0.00014764833014157503	-0.001247303173355238	-0.4840569001985379	0.6322486952376984	-0.09147815559501025	0.6322486952376984
