subject	roi_set	roi	condition	condition_label	key_column	key_value	word_label	pair_id	reliability
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_28	yy_28	28	-0.2562659458732924
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_36	yy_36	36	-0.0075020746570361755
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_33	yy_33	33	0.32850931760748997
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_23	yy_23	23	0.03515303349367402
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_8	yy_8	8	-0.04678544033047157
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_11	yy_11	11	-0.1320857578902261
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_1	yy_1	1	-0.04931918920779211
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_14	yy_14	14	-0.09687926669884166
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_3	yy_3	3	0.23403089180334372
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_38	yy_38	38	-0.3489181218408159
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_5	yy_5	5	0.0039057938206527114
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_35	yy_35	35	-0.15751254581192506
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_15	yy_15	15	0.2994680998747007
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_13	yy_13	13	0.3312064308037058
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_9	yy_9	9	-0.2225276676210227
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_27	yy_27	27	-0.21528991402899675
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_32	yy_32	32	0.11990069561294789
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_29	yy_29	29	0.23077243929848645
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_24	yy_24	24	-0.04384270256176727
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_39	yy_39	39	-0.01518683472261872
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_4	yy_4	4	0.3420741622466087
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_6	yy_6	6	-0.31866890051933633
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_10	yy_10	10	0.33867955603358796
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_26	yy_26	26	-0.4097551878175285
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_7	yy_7	7	0.0732445777525689
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_16	yy_16	16	0.0853054801116837
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_37	yy_37	37	-0.024904762091523182
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_21	yy_21	21	0.43382003789502593
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_18	yy_18	18	0.04653500654652059
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_19	yy_19	19	-0.2655509195063313
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_17	yy_17	17	0.17530905378699704
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_40	yy_40	40	0.21933900936234282
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_22	yy_22	22	-0.1404440688073609
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_2	yy_2	2	0.05523968100663308
sub-01	meta_spatial	meta_L_PPA_PHG	yy	YY	word_label	yy_12	yy_12	12	0.05913324910591772
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_37	kj_37	37	0.2392808432939329
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_12	kj_12	12	0.2361915507566601
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_9	kj_9	9	0.330108765648049
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_36	kj_36	36	0.13215089787732648
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_38	kj_38	38	0.18035350537712203
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_1	kj_1	1	-0.09014216713364945
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_29	kj_29	29	0.45693313531676993
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_26	kj_26	26	0.21868071179334062
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_16	kj_16	16	0.1296150091419933
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_19	kj_19	19	-0.02840729844926167
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_20	kj_20	20	0.19662606619573517
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_7	kj_7	7	0.1301996507067258
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_30	kj_30	30	0.2587972200953592
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_24	kj_24	24	-0.011106581783143872
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_17	kj_17	17	-0.06246212297230965
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_6	kj_6	6	0.13038288095546988
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_39	kj_39	39	-0.135542644880486
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_31	kj_31	31	0.07176584773161934
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_27	kj_27	27	0.45297597572172643
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_10	kj_10	10	-0.045523310120574985
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_25	kj_25	25	0.04249340561349567
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_11	kj_11	11	0.2605125638423003
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_21	kj_21	21	0.31007484017794057
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_3	kj_3	3	0.1991238788235239
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_22	kj_22	22	-0.0740309646709521
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_28	kj_28	28	-0.15318356906814387
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_15	kj_15	15	-0.09001325997082528
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_23	kj_23	23	-0.13883665627035569
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_34	kj_34	34	0.4198968840067861
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_5	kj_5	5	0.22317680573991255
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_13	kj_13	13	-0.3321362361730189
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_2	kj_2	2	0.3369771834187202
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_14	kj_14	14	-0.305037018437021
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_8	kj_8	8	0.3454777254607102
sub-01	meta_spatial	meta_L_PPA_PHG	kj	KJ	word_label	kj_33	kj_33	33	-0.011250211912453477
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_28	yy_28	28	-0.36892192928848616
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_36	yy_36	36	-0.030849107694723987
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_33	yy_33	33	-0.04106358910805722
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_23	yy_23	23	-0.1558764857396269
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_8	yy_8	8	0.19807877683334063
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_11	yy_11	11	-0.012691138200291056
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_1	yy_1	1	-0.1322680245443454
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_14	yy_14	14	-0.02247743253022002
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_3	yy_3	3	0.07680446274887254
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_38	yy_38	38	-0.2428021885779758
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_5	yy_5	5	-0.05273018801321853
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_35	yy_35	35	0.06618590244359673
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_15	yy_15	15	-0.05159066515336142
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_13	yy_13	13	-0.13683015900162307
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_9	yy_9	9	-0.28451626207781966
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_27	yy_27	27	0.14750841354659183
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_32	yy_32	32	0.3327092040656766
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_29	yy_29	29	0.47271984851726445
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_24	yy_24	24	0.2584482378277975
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_39	yy_39	39	0.11234237763302578
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_4	yy_4	4	-0.4396723213201106
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_6	yy_6	6	-0.037460652693329356
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_10	yy_10	10	-0.08688388634132485
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_26	yy_26	26	-0.045138192798860235
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_7	yy_7	7	0.233284947250388
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_16	yy_16	16	-0.42138868093199133
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_37	yy_37	37	0.26486685197591414
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_21	yy_21	21	0.017749315210651404
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_18	yy_18	18	-0.11979215475172679
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_19	yy_19	19	0.14136495322931936
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_17	yy_17	17	-0.1368953423662995
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_40	yy_40	40	-0.08130046494207277
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_22	yy_22	22	0.10116839352692351
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_2	yy_2	2	-0.12558539165630425
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	word_label	yy_12	yy_12	12	0.19568404445503726
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_37	kj_37	37	-0.2819199713018498
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_12	kj_12	12	0.2889924112158789
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_9	kj_9	9	-0.10847801888878061
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_36	kj_36	36	-0.07302427904992963
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_38	kj_38	38	-0.3827202725855627
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_1	kj_1	1	0.06380789281193903
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_29	kj_29	29	-0.1781888256183341
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_26	kj_26	26	-0.03317131103385117
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_16	kj_16	16	0.085406250160363
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_19	kj_19	19	-0.38771940712498926
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_20	kj_20	20	0.07415135277276555
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_7	kj_7	7	0.18493576095522346
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_30	kj_30	30	-0.03457771645388411
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_24	kj_24	24	-0.19638989191201625
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_17	kj_17	17	-0.038552121789183776
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_6	kj_6	6	0.14266920358776072
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_39	kj_39	39	-0.18869161744795165
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_31	kj_31	31	-0.06740937438478066
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_27	kj_27	27	0.11194544959049
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_10	kj_10	10	-0.45478855809822916
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_25	kj_25	25	0.18990500009237868
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_11	kj_11	11	-0.21929614229868502
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_21	kj_21	21	-0.0633309172760745
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_3	kj_3	3	0.28328451688495737
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_22	kj_22	22	-0.0834722995962048
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_28	kj_28	28	0.07685247982958524
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_15	kj_15	15	-0.19334285167777127
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_23	kj_23	23	-0.21135915494469662
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_34	kj_34	34	0.08029124875876309
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_5	kj_5	5	0.01323923946936413
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_13	kj_13	13	0.11377659231543702
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_2	kj_2	2	0.236640193727449
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_14	kj_14	14	0.3255770315079066
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_8	kj_8	8	-0.14343106843752615
sub-01	meta_spatial	meta_L_PPC_SPL	kj	KJ	word_label	kj_33	kj_33	33	0.10937353349782838
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_28	yy_28	28	-0.19933417941365855
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_36	yy_36	36	-0.5595119863497499
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_33	yy_33	33	-0.3485165275075305
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_23	yy_23	23	0.010342652544206717
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_8	yy_8	8	0.4759117715671994
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_11	yy_11	11	-0.37306022075471007
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_1	yy_1	1	-0.6423235480798823
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_14	yy_14	14	-0.5761542516920118
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_3	yy_3	3	0.5992048174660944
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_38	yy_38	38	-0.14830735395703856
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_5	yy_5	5	-0.20483289838454896
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_35	yy_35	35	0.010984070068154786
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_15	yy_15	15	0.37848043915657015
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_13	yy_13	13	0.08988977549970616
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_9	yy_9	9	0.2206595417042289
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_27	yy_27	27	0.28739550773623596
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_32	yy_32	32	0.2717991727081678
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_29	yy_29	29	0.2748862149522744
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_24	yy_24	24	0.054488944706986814
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_39	yy_39	39	-0.2500283213490754
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_4	yy_4	4	0.15426045924915902
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_6	yy_6	6	0.22790001364459916
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_10	yy_10	10	0.44646184116449467
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_26	yy_26	26	-0.655813767244499
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_7	yy_7	7	-0.4062477187591023
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_16	yy_16	16	0.1890879307838169
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_37	yy_37	37	0.45313999035254826
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_21	yy_21	21	-0.02708586189539415
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_18	yy_18	18	0.5720495976539053
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_19	yy_19	19	-0.47011072920568436
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_17	yy_17	17	-0.3302227615391721
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_40	yy_40	40	0.252677627343749
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_22	yy_22	22	0.30735665130475504
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_2	yy_2	2	-0.7004259566693473
sub-01	meta_spatial	meta_L_RSC_PCC	yy	YY	word_label	yy_12	yy_12	12	-0.006669456834200857
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_37	kj_37	37	-0.508468954068319
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_12	kj_12	12	0.34232150650454773
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_9	kj_9	9	0.3491774681852642
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_36	kj_36	36	0.3625411339231671
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_38	kj_38	38	0.0412708330380851
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_1	kj_1	1	-0.07392857668426049
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_29	kj_29	29	0.27770346632208415
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_26	kj_26	26	0.009758330734459843
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_16	kj_16	16	-0.06462324798399327
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_19	kj_19	19	-0.16924189430045988
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_20	kj_20	20	0.08805794824269171
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_7	kj_7	7	0.012846775267086784
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_30	kj_30	30	-0.10335178105571086
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_24	kj_24	24	-0.2361026709245806
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_17	kj_17	17	-0.07555025562433086
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_6	kj_6	6	0.5386174574807194
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_39	kj_39	39	0.5208025899698739
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_31	kj_31	31	-0.3972189547116339
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_27	kj_27	27	0.5224660672036598
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_10	kj_10	10	-0.3393840633576369
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_25	kj_25	25	-0.21129323353595134
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_11	kj_11	11	-0.3027651670712446
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_21	kj_21	21	0.18367582848902253
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_3	kj_3	3	-0.36661519445287344
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_22	kj_22	22	0.3191952331625311
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_28	kj_28	28	-0.25951822436056843
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_15	kj_15	15	0.002545922004725222
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_23	kj_23	23	-0.038778212585128875
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_34	kj_34	34	0.19775194648183347
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_5	kj_5	5	0.0679758782270881
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_13	kj_13	13	-0.7207249116142747
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_2	kj_2	2	0.12439694278913052
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_14	kj_14	14	-0.058593073846312946
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_8	kj_8	8	-0.024464989539205634
sub-01	meta_spatial	meta_L_RSC_PCC	kj	KJ	word_label	kj_33	kj_33	33	0.20733658637351646
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_28	yy_28	28	-0.046263158008533194
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_36	yy_36	36	-0.07546140223670794
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_33	yy_33	33	0.29691000290005465
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_23	yy_23	23	0.1546735049979912
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_8	yy_8	8	-0.007429276217671524
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_11	yy_11	11	-0.3436190514544679
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_1	yy_1	1	-0.36809823508393336
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_14	yy_14	14	0.2063015295039027
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_3	yy_3	3	-0.3368395503211562
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_38	yy_38	38	0.21340075634606517
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_5	yy_5	5	0.014507947628470538
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_35	yy_35	35	-0.5911240936298218
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_15	yy_15	15	-0.053938864166257566
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_13	yy_13	13	0.4377442402691685
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_9	yy_9	9	-0.6245807638249348
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_27	yy_27	27	0.3668786234518932
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_32	yy_32	32	0.5420191071159495
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_29	yy_29	29	-0.3927696139810799
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_24	yy_24	24	0.13413541928702588
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_39	yy_39	39	0.45000129823975543
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_4	yy_4	4	-0.4447084384545244
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_6	yy_6	6	0.3058921896056061
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_10	yy_10	10	-0.005858381551200064
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_26	yy_26	26	0.19123089615406505
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_7	yy_7	7	-0.0915371518168832
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_16	yy_16	16	-0.09175378586174972
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_37	yy_37	37	-0.4645147279045057
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_21	yy_21	21	0.535029863875731
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_18	yy_18	18	0.3650009880031604
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_19	yy_19	19	-0.2786532012982762
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_17	yy_17	17	-0.3830529573125497
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_40	yy_40	40	0.21614752036621457
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_22	yy_22	22	0.19154845877133617
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_2	yy_2	2	0.2044018291844635
sub-01	meta_spatial	meta_L_hippocampus	yy	YY	word_label	yy_12	yy_12	12	0.538222420761734
sub-01	meta_spatial	meta_L_hippocampus	kj	KJ	word_label	kj_37	kj_37	37	-0.34372484791620345
