subject	roi_set	roi	condition	condition_label	mean_reliability	n_items
sub-17	meta_spatial	meta_R_PPA_PHG	yy	YY	-0.0140568407214355	35
sub-17	meta_spatial	meta_R_PPA_PHG	kj	KJ	0.029628544676563066	35
sub-17	meta_spatial	meta_R_PPC_SPL	yy	YY	0.012730125707245238	35
sub-17	meta_spatial	meta_R_PPC_SPL	kj	KJ	0.033514158776955405	35
sub-17	meta_spatial	meta_R_RSC_PCC	yy	YY	0.04502214891924953	35
sub-17	meta_spatial	meta_R_RSC_PCC	kj	KJ	0.07656237245742974	35
sub-17	meta_spatial	meta_R_hippocampus	yy	YY	0.04600933212672025	35
sub-17	meta_spatial	meta_R_hippocampus	kj	KJ	0.04802750406124191	35
sub-17	meta_spatial	meta_R_precuneus	yy	YY	0.05474418549519448	35
sub-17	meta_spatial	meta_R_precuneus	kj	KJ	0.014888349851590446	35
sub-18	meta_spatial	meta_L_PPA_PHG	yy	YY	0.07298896583244426	35
sub-18	meta_spatial	meta_L_PPA_PHG	kj	KJ	0.10696763487452061	35
sub-18	meta_spatial	meta_L_PPC_SPL	yy	YY	0.023323207130279883	35
sub-18	meta_spatial	meta_L_PPC_SPL	kj	KJ	0.032409053372063276	35
sub-18	meta_spatial	meta_L_RSC_PCC	yy	YY	0.07938695195637119	35
sub-18	meta_spatial	meta_L_RSC_PCC	kj	KJ	0.0889590357869201	35
sub-18	meta_spatial	meta_L_hippocampus	yy	YY	0.04649975717894911	35
sub-18	meta_spatial	meta_L_hippocampus	kj	KJ	0.04714285991842394	35
sub-18	meta_spatial	meta_L_precuneus	yy	YY	0.0706719590595065	35
sub-18	meta_spatial	meta_L_precuneus	kj	KJ	-0.05282196753894333	35
sub-18	meta_spatial	meta_R_PPA_PHG	yy	YY	0.11098446556243813	35
sub-18	meta_spatial	meta_R_PPA_PHG	kj	KJ	0.08463707227747885	35
sub-18	meta_spatial	meta_R_PPC_SPL	yy	YY	0.11284286183209656	35
sub-18	meta_spatial	meta_R_PPC_SPL	kj	KJ	0.057001963759411314	35
sub-18	meta_spatial	meta_R_RSC_PCC	yy	YY	-0.03643441830668393	35
sub-18	meta_spatial	meta_R_RSC_PCC	kj	KJ	-0.02261359446654759	35
sub-18	meta_spatial	meta_R_hippocampus	yy	YY	0.02515892945495762	35
sub-18	meta_spatial	meta_R_hippocampus	kj	KJ	0.05409679778746169	35
sub-18	meta_spatial	meta_R_precuneus	yy	YY	-0.09931005974184377	35
sub-18	meta_spatial	meta_R_precuneus	kj	KJ	-0.026307970267282977	35
sub-19	meta_spatial	meta_L_PPA_PHG	yy	YY	0.10471923326588156	35
sub-19	meta_spatial	meta_L_PPA_PHG	kj	KJ	0.13727546910640573	35
sub-19	meta_spatial	meta_L_PPC_SPL	yy	YY	-0.07963633935132891	35
sub-19	meta_spatial	meta_L_PPC_SPL	kj	KJ	-0.04251326661706295	35
sub-19	meta_spatial	meta_L_RSC_PCC	yy	YY	0.027290784906423785	35
sub-19	meta_spatial	meta_L_RSC_PCC	kj	KJ	-0.060440062320434036	35
sub-19	meta_spatial	meta_L_hippocampus	yy	YY	0.08862189390070488	35
sub-19	meta_spatial	meta_L_hippocampus	kj	KJ	0.0463963883104036	35
sub-19	meta_spatial	meta_L_precuneus	yy	YY	0.05057918959715699	35
sub-19	meta_spatial	meta_L_precuneus	kj	KJ	0.14688820035261582	35
sub-19	meta_spatial	meta_R_PPA_PHG	yy	YY	0.052840084276670335	35
sub-19	meta_spatial	meta_R_PPA_PHG	kj	KJ	-0.014823026004521888	35
sub-19	meta_spatial	meta_R_PPC_SPL	yy	YY	0.018190829152805715	35
sub-19	meta_spatial	meta_R_PPC_SPL	kj	KJ	0.036978651946620505	35
sub-19	meta_spatial	meta_R_RSC_PCC	yy	YY	0.3078154996242499	35
sub-19	meta_spatial	meta_R_RSC_PCC	kj	KJ	0.1856293671688417	35
sub-19	meta_spatial	meta_R_hippocampus	yy	YY	-0.00880436831518747	35
sub-19	meta_spatial	meta_R_hippocampus	kj	KJ	0.0385266880181954	35
sub-19	meta_spatial	meta_R_precuneus	yy	YY	-0.04037657152697626	35
sub-19	meta_spatial	meta_R_precuneus	kj	KJ	-0.044194525600328376	35
sub-20	meta_spatial	meta_L_PPA_PHG	yy	YY	0.02931230509619344	35
sub-20	meta_spatial	meta_L_PPA_PHG	kj	KJ	0.008338163943030023	35
sub-20	meta_spatial	meta_L_PPC_SPL	yy	YY	0.11783113221528808	35
sub-20	meta_spatial	meta_L_PPC_SPL	kj	KJ	0.12014275285008476	35
sub-20	meta_spatial	meta_L_RSC_PCC	yy	YY	0.046321726673616836	35
sub-20	meta_spatial	meta_L_RSC_PCC	kj	KJ	-0.039681460281436716	35
sub-20	meta_spatial	meta_L_hippocampus	yy	YY	0.04729138841411865	35
sub-20	meta_spatial	meta_L_hippocampus	kj	KJ	0.12263230314923698	35
sub-20	meta_spatial	meta_L_precuneus	yy	YY	0.08505003889184577	35
sub-20	meta_spatial	meta_L_precuneus	kj	KJ	-0.07393771259691813	35
sub-20	meta_spatial	meta_R_PPA_PHG	yy	YY	0.039416780760855884	35
sub-20	meta_spatial	meta_R_PPA_PHG	kj	KJ	0.09300272467322354	35
sub-20	meta_spatial	meta_R_PPC_SPL	yy	YY	-0.0483520641694127	35
sub-20	meta_spatial	meta_R_PPC_SPL	kj	KJ	-0.010629769357604558	35
sub-20	meta_spatial	meta_R_RSC_PCC	yy	YY	0.08629506171526354	35
sub-20	meta_spatial	meta_R_RSC_PCC	kj	KJ	0.10187531247126012	35
sub-20	meta_spatial	meta_R_hippocampus	yy	YY	-0.0682255061280835	35
sub-20	meta_spatial	meta_R_hippocampus	kj	KJ	-0.14952340651193669	35
sub-20	meta_spatial	meta_R_precuneus	yy	YY	0.22099188702653197	35
sub-20	meta_spatial	meta_R_precuneus	kj	KJ	0.23357307095456972	35
sub-21	meta_spatial	meta_L_PPA_PHG	yy	YY	-0.041682028529756096	35
sub-21	meta_spatial	meta_L_PPA_PHG	kj	KJ	0.029727333493535114	35
sub-21	meta_spatial	meta_L_PPC_SPL	yy	YY	0.020063920656809175	35
sub-21	meta_spatial	meta_L_PPC_SPL	kj	KJ	-0.054033313379036794	35
sub-21	meta_spatial	meta_L_RSC_PCC	yy	YY	0.02694131144952064	35
sub-21	meta_spatial	meta_L_RSC_PCC	kj	KJ	-0.06846244585444955	35
sub-21	meta_spatial	meta_L_hippocampus	yy	YY	-0.04100530312979839	35
sub-21	meta_spatial	meta_L_hippocampus	kj	KJ	-0.06744164078087622	35
sub-21	meta_spatial	meta_L_precuneus	yy	YY	-0.07567760792939207	35
sub-21	meta_spatial	meta_L_precuneus	kj	KJ	-0.06956551165836557	35
sub-21	meta_spatial	meta_R_PPA_PHG	yy	YY	-0.09997232742967371	35
sub-21	meta_spatial	meta_R_PPA_PHG	kj	KJ	-0.10068114652445702	35
sub-21	meta_spatial	meta_R_PPC_SPL	yy	YY	-0.02552739305773181	35
sub-21	meta_spatial	meta_R_PPC_SPL	kj	KJ	-0.034285490059547695	35
sub-21	meta_spatial	meta_R_RSC_PCC	yy	YY	0.041617244747039206	35
sub-21	meta_spatial	meta_R_RSC_PCC	kj	KJ	0.05188320040074458	35
sub-21	meta_spatial	meta_R_hippocampus	yy	YY	-0.06245152072580365	35
sub-21	meta_spatial	meta_R_hippocampus	kj	KJ	-0.0816660342414932	35
sub-21	meta_spatial	meta_R_precuneus	yy	YY	0.049781646663551324	35
sub-21	meta_spatial	meta_R_precuneus	kj	KJ	0.06865831117541525	35
sub-22	meta_spatial	meta_L_PPA_PHG	yy	YY	0.03963058762130445	35
sub-22	meta_spatial	meta_L_PPA_PHG	kj	KJ	0.06710488405554907	35
sub-22	meta_spatial	meta_L_PPC_SPL	yy	YY	0.09642373918023159	35
sub-22	meta_spatial	meta_L_PPC_SPL	kj	KJ	0.058152535262336574	35
sub-22	meta_spatial	meta_L_RSC_PCC	yy	YY	0.006131590317219011	35
sub-22	meta_spatial	meta_L_RSC_PCC	kj	KJ	0.0555399985196898	35
sub-22	meta_spatial	meta_L_hippocampus	yy	YY	0.05772982338392877	35
sub-22	meta_spatial	meta_L_hippocampus	kj	KJ	0.07641040401722604	35
sub-22	meta_spatial	meta_L_precuneus	yy	YY	-0.03617751241637024	35
sub-22	meta_spatial	meta_L_precuneus	kj	KJ	-0.07979074295706103	35
sub-22	meta_spatial	meta_R_PPA_PHG	yy	YY	0.1031569210381013	35
sub-22	meta_spatial	meta_R_PPA_PHG	kj	KJ	0.1328505682872965	35
sub-22	meta_spatial	meta_R_PPC_SPL	yy	YY	0.006978595634775236	35
sub-22	meta_spatial	meta_R_PPC_SPL	kj	KJ	0.0145244190291596	35
sub-22	meta_spatial	meta_R_RSC_PCC	yy	YY	-0.007976591025193184	35
sub-22	meta_spatial	meta_R_RSC_PCC	kj	KJ	0.003706978373987539	35
sub-22	meta_spatial	meta_R_hippocampus	yy	YY	-0.13819811166839413	35
sub-22	meta_spatial	meta_R_hippocampus	kj	KJ	-0.08615778536135991	35
sub-22	meta_spatial	meta_R_precuneus	yy	YY	-0.15730653503676298	35
sub-22	meta_spatial	meta_R_precuneus	kj	KJ	-0.10918870267862485	35
sub-23	meta_spatial	meta_L_PPA_PHG	yy	YY	0.08561045723608118	35
sub-23	meta_spatial	meta_L_PPA_PHG	kj	KJ	0.044460013397420284	35
sub-23	meta_spatial	meta_L_PPC_SPL	yy	YY	-0.09255553575023229	35
sub-23	meta_spatial	meta_L_PPC_SPL	kj	KJ	-0.09543577512734319	35
sub-23	meta_spatial	meta_L_RSC_PCC	yy	YY	-0.11315220266623088	35
sub-23	meta_spatial	meta_L_RSC_PCC	kj	KJ	0.0020372119851810168	35
sub-23	meta_spatial	meta_L_hippocampus	yy	YY	-0.049005683600421714	35
sub-23	meta_spatial	meta_L_hippocampus	kj	KJ	0.012668601543256722	35
sub-23	meta_spatial	meta_L_precuneus	yy	YY	0.048861680317628796	35
sub-23	meta_spatial	meta_L_precuneus	kj	KJ	0.001702534661982506	35
sub-23	meta_spatial	meta_R_PPA_PHG	yy	YY	0.11431528431939462	35
sub-23	meta_spatial	meta_R_PPA_PHG	kj	KJ	0.1952535770652035	35
sub-23	meta_spatial	meta_R_PPC_SPL	yy	YY	0.10539825341292253	35
sub-23	meta_spatial	meta_R_PPC_SPL	kj	KJ	-0.03007895367427233	35
sub-23	meta_spatial	meta_R_RSC_PCC	yy	YY	0.08760501554012134	35
sub-23	meta_spatial	meta_R_RSC_PCC	kj	KJ	0.02248810243560757	35
sub-23	meta_spatial	meta_R_hippocampus	yy	YY	-0.025853315125382356	35
sub-23	meta_spatial	meta_R_hippocampus	kj	KJ	0.01867987203423338	35
sub-23	meta_spatial	meta_R_precuneus	yy	YY	-0.05121112362507801	35
sub-23	meta_spatial	meta_R_precuneus	kj	KJ	-0.06342718714542227	35
sub-24	meta_spatial	meta_L_PPA_PHG	yy	YY	-0.04546200739185605	35
sub-24	meta_spatial	meta_L_PPA_PHG	kj	KJ	0.06047917926176815	35
sub-24	meta_spatial	meta_L_PPC_SPL	yy	YY	0.032339075987240944	35
sub-24	meta_spatial	meta_L_PPC_SPL	kj	KJ	0.07661411843411133	35
sub-24	meta_spatial	meta_L_RSC_PCC	yy	YY	0.1167950787574219	35
sub-24	meta_spatial	meta_L_RSC_PCC	kj	KJ	0.04244949006591651	35
sub-24	meta_spatial	meta_L_hippocampus	yy	YY	-0.14719481117987954	35
sub-24	meta_spatial	meta_L_hippocampus	kj	KJ	-0.14779794369774704	35
sub-24	meta_spatial	meta_L_precuneus	yy	YY	-0.10991902389016223	35
sub-24	meta_spatial	meta_L_precuneus	kj	KJ	-0.001631000131600039	35
sub-24	meta_spatial	meta_R_PPA_PHG	yy	YY	0.001113723452002764	35
sub-24	meta_spatial	meta_R_PPA_PHG	kj	KJ	0.10194603437110332	35
sub-24	meta_spatial	meta_R_PPC_SPL	yy	YY	-0.018532395118588025	35
sub-24	meta_spatial	meta_R_PPC_SPL	kj	KJ	-0.0791393656313275	35
sub-24	meta_spatial	meta_R_RSC_PCC	yy	YY	-0.0003777455737346522	35
sub-24	meta_spatial	meta_R_RSC_PCC	kj	KJ	-0.07262568266219734	35
sub-24	meta_spatial	meta_R_hippocampus	yy	YY	0.15519156484990015	35
sub-24	meta_spatial	meta_R_hippocampus	kj	KJ	0.1051062086228151	35
sub-24	meta_spatial	meta_R_precuneus	yy	YY	-0.07108785947919193	35
sub-24	meta_spatial	meta_R_precuneus	kj	KJ	-0.005327648324326932	35
sub-25	meta_spatial	meta_L_PPA_PHG	yy	YY	0.42293273198272807	35
sub-25	meta_spatial	meta_L_PPA_PHG	kj	KJ	0.3241312531088233	35
sub-25	meta_spatial	meta_L_PPC_SPL	yy	YY	0.17417206641202912	35
sub-25	meta_spatial	meta_L_PPC_SPL	kj	KJ	0.21542985840632284	35
sub-25	meta_spatial	meta_L_RSC_PCC	yy	YY	0.0549474437108272	35
sub-25	meta_spatial	meta_L_RSC_PCC	kj	KJ	0.26362666275716407	35
sub-25	meta_spatial	meta_L_hippocampus	yy	YY	0.08718701923900869	35
sub-25	meta_spatial	meta_L_hippocampus	kj	KJ	0.11472454194103578	35
sub-25	meta_spatial	meta_L_precuneus	yy	YY	-0.1354166501211148	35
sub-25	meta_spatial	meta_L_precuneus	kj	KJ	-0.10514652960647575	35
sub-25	meta_spatial	meta_R_PPA_PHG	yy	YY	0.04112439733695629	35
sub-25	meta_spatial	meta_R_PPA_PHG	kj	KJ	0.03082401929144726	35
sub-25	meta_spatial	meta_R_PPC_SPL	yy	YY	0.06849489235003227	35
sub-25	meta_spatial	meta_R_PPC_SPL	kj	KJ	0.0658035250736202	35
sub-25	meta_spatial	meta_R_RSC_PCC	yy	YY	0.11049646157476262	35
sub-25	meta_spatial	meta_R_RSC_PCC	kj	KJ	0.07225030931044009	35
sub-25	meta_spatial	meta_R_hippocampus	yy	YY	-0.02811793478017722	35
sub-25	meta_spatial	meta_R_hippocampus	kj	KJ	0.014992360676772181	35
sub-25	meta_spatial	meta_R_precuneus	yy	YY	0.15373266086565338	35
sub-25	meta_spatial	meta_R_precuneus	kj	KJ	0.0955521795394253	35
sub-26	meta_spatial	meta_L_PPA_PHG	yy	YY	-0.01010694140457996	35
sub-26	meta_spatial	meta_L_PPA_PHG	kj	KJ	0.03883521367309558	35
sub-26	meta_spatial	meta_L_PPC_SPL	yy	YY	0.04523123167332341	35
sub-26	meta_spatial	meta_L_PPC_SPL	kj	KJ	-0.011046593885999295	35
sub-26	meta_spatial	meta_L_RSC_PCC	yy	YY	0.19407313913383378	35
sub-26	meta_spatial	meta_L_RSC_PCC	kj	KJ	0.20649178610728464	35
sub-26	meta_spatial	meta_L_hippocampus	yy	YY	0.058018326614858284	35
sub-26	meta_spatial	meta_L_hippocampus	kj	KJ	0.005782975877883955	35
sub-26	meta_spatial	meta_L_precuneus	yy	YY	0.08776609726291999	35
sub-26	meta_spatial	meta_L_precuneus	kj	KJ	0.16314672417017287	35
sub-26	meta_spatial	meta_R_PPA_PHG	yy	YY	0.18086487151730662	35
sub-26	meta_spatial	meta_R_PPA_PHG	kj	KJ	0.2607282706356404	35
sub-26	meta_spatial	meta_R_PPC_SPL	yy	YY	0.11779886757816353	35
sub-26	meta_spatial	meta_R_PPC_SPL	kj	KJ	0.16241199993173921	35
sub-26	meta_spatial	meta_R_RSC_PCC	yy	YY	0.04107132074015276	35
sub-26	meta_spatial	meta_R_RSC_PCC	kj	KJ	0.14027919398509292	35
sub-26	meta_spatial	meta_R_hippocampus	yy	YY	-0.07985322550520628	35
sub-26	meta_spatial	meta_R_hippocampus	kj	KJ	-0.05101644624564055	35
sub-26	meta_spatial	meta_R_precuneus	yy	YY	-0.10673598706545528	35
sub-26	meta_spatial	meta_R_precuneus	kj	KJ	-0.0909045354774237	35
sub-27	meta_spatial	meta_L_PPA_PHG	yy	YY	-0.003545752652508427	35
sub-27	meta_spatial	meta_L_PPA_PHG	kj	KJ	-0.026889157405548335	35
sub-27	meta_spatial	meta_L_PPC_SPL	yy	YY	0.036640647072733255	35
sub-27	meta_spatial	meta_L_PPC_SPL	kj	KJ	-0.007061692477533646	35
sub-27	meta_spatial	meta_L_RSC_PCC	yy	YY	0.07400242198826658	35
sub-27	meta_spatial	meta_L_RSC_PCC	kj	KJ	-0.016477076419517515	35
sub-27	meta_spatial	meta_L_hippocampus	yy	YY	0.0398463108031645	35
sub-27	meta_spatial	meta_L_hippocampus	kj	KJ	-0.04760495175697912	35
sub-27	meta_spatial	meta_L_precuneus	yy	YY	-0.07538749891150291	35
sub-27	meta_spatial	meta_L_precuneus	kj	KJ	0.02538297487780185	35
sub-27	meta_spatial	meta_R_PPA_PHG	yy	YY	0.09185914745874037	35
sub-27	meta_spatial	meta_R_PPA_PHG	kj	KJ	-0.027184770059810758	35
sub-27	meta_spatial	meta_R_PPC_SPL	yy	YY	0.033709141401327976	35
sub-27	meta_spatial	meta_R_PPC_SPL	kj	KJ	-0.04546970995153176	35
sub-27	meta_spatial	meta_R_RSC_PCC	yy	YY	0.15216963509631917	35
sub-27	meta_spatial	meta_R_RSC_PCC	kj	KJ	-0.10552183553519327	35
sub-27	meta_spatial	meta_R_hippocampus	yy	YY	0.1113818372255344	35
sub-27	meta_spatial	meta_R_hippocampus	kj	KJ	0.03081038443948514	35
sub-27	meta_spatial	meta_R_precuneus	yy	YY	-0.009889524175821934	35
sub-27	meta_spatial	meta_R_precuneus	kj	KJ	-0.04191313013106868	35
sub-28	meta_spatial	meta_L_PPA_PHG	yy	YY	0.03306739788288475	35
sub-28	meta_spatial	meta_L_PPA_PHG	kj	KJ	0.011753112584465174	35
sub-28	meta_spatial	meta_L_PPC_SPL	yy	YY	0.1531320374028067	35
sub-28	meta_spatial	meta_L_PPC_SPL	kj	KJ	0.22047154515568154	35
sub-28	meta_spatial	meta_L_RSC_PCC	yy	YY	0.10321526362083025	35
sub-28	meta_spatial	meta_L_RSC_PCC	kj	KJ	0.11757558482915739	35
sub-28	meta_spatial	meta_L_hippocampus	yy	YY	-0.058133952802375176	35
sub-28	meta_spatial	meta_L_hippocampus	kj	KJ	-0.028079617049699312	35
sub-28	meta_spatial	meta_L_precuneus	yy	YY	0.11671431891000184	35
sub-28	meta_spatial	meta_L_precuneus	kj	KJ	0.14402107978501943	35
sub-28	meta_spatial	meta_R_PPA_PHG	yy	YY	0.03563177519614986	35
sub-28	meta_spatial	meta_R_PPA_PHG	kj	KJ	0.02878464732525741	35
sub-28	meta_spatial	meta_R_PPC_SPL	yy	YY	0.05234490108570633	35
sub-28	meta_spatial	meta_R_PPC_SPL	kj	KJ	0.02743584827072289	35
sub-28	meta_spatial	meta_R_RSC_PCC	yy	YY	0.15198451361480292	35
sub-28	meta_spatial	meta_R_RSC_PCC	kj	KJ	0.11576614686275163	35
sub-28	meta_spatial	meta_R_hippocampus	yy	YY	-0.12618735158411282	35
sub-28	meta_spatial	meta_R_hippocampus	kj	KJ	-0.10216091366508191	35
sub-28	meta_spatial	meta_R_precuneus	yy	YY	0.0902980116476954	35
sub-28	meta_spatial	meta_R_precuneus	kj	KJ	0.17848834497063276	35
