subject,roi_set,roi,phase,within_yy,within_kj,within,between,between_minus_within
sub-07,meta_spatial,meta_L_RSC_PCC,run4,0.5840273641736001,0.75172275548941,0.6678750598315051,0.6729720780022855,0.005097018170780454
sub-08,meta_spatial,meta_L_RSC_PCC,run3,0.5185802225189777,0.5627422676557428,0.5406612450873602,0.5293877417743102,-0.011273503313049993
sub-08,meta_spatial,meta_L_RSC_PCC,run4,0.9044994599576945,0.8578585660692154,0.8811790130134549,0.8625700337045414,-0.018608979308913476
sub-09,meta_spatial,meta_L_RSC_PCC,run3,0.7708262780554347,0.6790300838599613,0.724928180957698,0.7457112680168224,0.02078308705912446
sub-09,meta_spatial,meta_L_RSC_PCC,run4,0.7161728549121099,0.8364240655668306,0.7762984602394702,0.7783986817865508,0.0021002215470805607
sub-10,meta_spatial,meta_L_RSC_PCC,run3,0.7286903468740583,0.7897994332277407,0.7592448900508995,0.803089531805088,0.04384464175418856
sub-10,meta_spatial,meta_L_RSC_PCC,run4,0.8133684527087621,0.8095366312604043,0.8114525419845833,0.8039390999327256,-0.007513442051857666
sub-11,meta_spatial,meta_L_RSC_PCC,run3,0.731424533557308,0.6446887647710485,0.6880566491641782,0.6856940753557503,-0.002362573808427859
sub-11,meta_spatial,meta_L_RSC_PCC,run4,0.8787961075818717,0.8578502670017525,0.868323187291812,0.854967185918187,-0.013356001373625026
sub-12,meta_spatial,meta_L_RSC_PCC,run3,0.6779284307340225,0.5407003061660538,0.6093143684500382,0.6266895255747164,0.017375157124678187
sub-12,meta_spatial,meta_L_RSC_PCC,run4,0.8227750405628018,0.816671869169626,0.8197234548662139,0.8912891097112969,0.07156565484508304
sub-13,meta_spatial,meta_L_RSC_PCC,run3,0.7597676169157537,0.7776308246846284,0.768699220800191,0.7769730728948913,0.008273852094700218
sub-13,meta_spatial,meta_L_RSC_PCC,run4,0.8285336688597152,0.7179001990153964,0.7732169339375559,0.7735872208326883,0.0003702868951324101
sub-14,meta_spatial,meta_L_RSC_PCC,run3,0.7230646728397769,0.7760739499151424,0.7495693113774597,0.7650061771353694,0.015436865757909701
sub-14,meta_spatial,meta_L_RSC_PCC,run4,0.8883639182690855,0.9237761487715362,0.9060700335203109,0.9033072023867811,-0.0027628311335298195
sub-15,meta_spatial,meta_L_RSC_PCC,run3,0.2838107255592792,0.41905914819106416,0.3514349368751717,0.3672012026296455,0.01576626575447382
sub-15,meta_spatial,meta_L_RSC_PCC,run4,0.7829813511642912,0.711432438835855,0.7472068950000732,0.7474006668985915,0.00019377189851832455
sub-16,meta_spatial,meta_L_RSC_PCC,run3,0.8617125815442007,0.8181397406901095,0.8399261611171551,0.8458526589988908,0.005926497881735715
sub-16,meta_spatial,meta_L_RSC_PCC,run4,0.9717148107342237,0.9704139472959342,0.971064379015079,0.9842059046660752,0.013141525650996133
sub-17,meta_spatial,meta_L_RSC_PCC,run3,0.7092115801677524,0.7562348115940225,0.7327231958808875,0.7359227092630434,0.0031995133821558497
sub-17,meta_spatial,meta_L_RSC_PCC,run4,0.6950683634330501,0.8256334990967759,0.760350931264913,0.7684016130255803,0.008050681760667255
sub-18,meta_spatial,meta_L_RSC_PCC,run3,0.9279102575758846,0.8079395804669213,0.8679249190214029,0.8756421260480595,0.0077172070266565695
sub-18,meta_spatial,meta_L_RSC_PCC,run4,0.654561882967604,0.7572505198695076,0.7059062014185558,0.7328389780711306,0.026932776652574875
sub-19,meta_spatial,meta_L_RSC_PCC,run3,0.7896761195685973,0.7611543690108625,0.77541524428973,0.7660347319951378,-0.009380512294592136
sub-19,meta_spatial,meta_L_RSC_PCC,run4,0.8694759223286119,0.6035474602130808,0.7365116912708464,0.7666609038245656,0.030149212553719273
sub-20,meta_spatial,meta_L_RSC_PCC,run3,0.8343075144791029,0.9378894499662713,0.8860984822226872,0.9014602146754276,0.015361732452740418
sub-20,meta_spatial,meta_L_RSC_PCC,run4,0.8091040370532974,0.7855075343581112,0.7973057857057042,0.7891938295589275,-0.008111956146776733
sub-21,meta_spatial,meta_L_RSC_PCC,run3,0.9295438643174828,0.8577210720210021,0.8936324681692425,0.8934682355117248,-0.00016423265751763783
