subject,roi_set,roi,phase,within_yy,within_kj,within,between,between_minus_within
sub-05,meta_spatial,meta_R_hippocampus,post,0.8612975540672895,0.9028079574386517,0.8820527557529706,0.8785594200219489,-0.0034933357310217295
sub-05,meta_spatial,meta_R_hippocampus,retrieval,0.7821549241951068,0.8042610232262161,0.7932079737106614,0.7910164262993532,-0.0021915474113082256
sub-06,meta_spatial,meta_R_hippocampus,pre,0.8564731996983916,0.8576487379717965,0.8570609688350941,0.8541014762094253,-0.002959492625668747
sub-06,meta_spatial,meta_R_hippocampus,run3,0.8866156048135267,0.8708630026051639,0.8787393037093454,0.8824560657067065,0.003716761997361151
sub-06,meta_spatial,meta_R_hippocampus,run4,0.7733436553105382,0.7835380837332389,0.7784408695218885,0.7904445639288739,0.012003694406985344
sub-06,meta_spatial,meta_R_hippocampus,post,0.9322573428428034,0.9258338089559655,0.9290455758993844,0.9230235984254707,-0.006021977473913753
sub-06,meta_spatial,meta_R_hippocampus,retrieval,0.8675023129681381,0.8341231574497305,0.8508127352089343,0.8496624187300207,-0.0011503164789136155
sub-07,meta_spatial,meta_R_hippocampus,pre,0.9132799962160936,0.9136345034159713,0.9134572498160325,0.9075799949811597,-0.0058772548348727804
sub-07,meta_spatial,meta_R_hippocampus,run3,0.861534320212519,0.7979824592838467,0.8297583897481828,0.8366106498760997,0.006852260127916843
sub-07,meta_spatial,meta_R_hippocampus,run4,0.8768951592317279,0.8665701251454827,0.8717326421886054,0.8647350830910904,-0.006997559097514983
sub-07,meta_spatial,meta_R_hippocampus,post,0.8723421449716303,0.8606338768729788,0.8664880109223045,0.8640132070877297,-0.002474803834574879
sub-07,meta_spatial,meta_R_hippocampus,retrieval,0.6755822302316795,0.731936033145064,0.7037591316883718,0.6985796860746913,-0.0051794456136804445
sub-08,meta_spatial,meta_R_hippocampus,pre,0.9328077280022863,0.9167008184885247,0.9247542732454055,0.9183178648863649,-0.00643640835904058
sub-08,meta_spatial,meta_R_hippocampus,run3,0.5013458166650945,0.634196279267343,0.5677710479662188,0.5695690996549622,0.0017980516887433629
sub-08,meta_spatial,meta_R_hippocampus,run4,0.8838888589505312,0.7894453245548997,0.8366670917527155,0.8408199381256283,0.0041528463729127996
sub-08,meta_spatial,meta_R_hippocampus,post,0.9448587258264926,0.9262085754661672,0.9355336506463299,0.9302015277136183,-0.005332122932711569
sub-08,meta_spatial,meta_R_hippocampus,retrieval,0.808647500817025,0.7445899690108402,0.7766187349139326,0.7726817455338297,-0.0039369893801028955
sub-09,meta_spatial,meta_R_hippocampus,pre,0.8934687349206093,0.8369486774602363,0.8652087061904228,0.8675248721664851,0.0023161659760623232
sub-09,meta_spatial,meta_R_hippocampus,run3,0.8472429604600714,0.7733210573534558,0.8102820089067636,0.8211207882336394,0.010838779326875825
sub-09,meta_spatial,meta_R_hippocampus,run4,0.7194290995171604,0.7712614105056331,0.7453452550113968,0.747030880227752,0.00168562521635518
sub-09,meta_spatial,meta_R_hippocampus,post,0.9385030517291056,0.9496963748088606,0.9440997132689831,0.938155834921518,-0.005943878347465126
sub-09,meta_spatial,meta_R_hippocampus,retrieval,0.8611990850016155,0.8169633752071785,0.8390812301043971,0.8493234013595854,0.010242171255188337
sub-10,meta_spatial,meta_R_hippocampus,pre,0.9198229535939292,0.8986504578238552,0.9092367057088921,0.9061118944430084,-0.003124811265883709
sub-10,meta_spatial,meta_R_hippocampus,run3,0.7830495920911499,0.8404155292416482,0.811732560666399,0.8082392154255766,-0.003493345240822343
