subject	roi_set	roi	condition	condition_label	run	target_phase	reinstatement	n_trials
sub-09	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	4	retrieval	0.017864129900576436	30
sub-09	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	3	retrieval	0.05068854406018111	4
sub-09	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	4	retrieval	-0.04961477789302159	4
sub-09	meta_metaphor	meta_R_temporal_pole	yy	YY	3	retrieval	-0.00046230683039521006	30
sub-09	meta_metaphor	meta_R_temporal_pole	yy	YY	4	retrieval	-0.024136537437146017	30
sub-09	meta_metaphor	meta_R_temporal_pole	kj	KJ	3	retrieval	0.01022603692165196	4
sub-09	meta_metaphor	meta_R_temporal_pole	kj	KJ	4	retrieval	0.007992094718604955	4
sub-10	meta_metaphor	meta_L_AG	yy	YY	3	retrieval	0.05501807012737741	30
sub-10	meta_metaphor	meta_L_AG	yy	YY	4	retrieval	-0.08237993148776596	30
sub-10	meta_metaphor	meta_L_AG	kj	KJ	3	retrieval	0.0724356217684796	4
sub-10	meta_metaphor	meta_L_AG	kj	KJ	4	retrieval	-0.05817257256734784	4
sub-10	meta_metaphor	meta_L_IFG	yy	YY	3	retrieval	0.01619521727540239	30
sub-10	meta_metaphor	meta_L_IFG	yy	YY	4	retrieval	-0.054902269725169886	30
sub-10	meta_metaphor	meta_L_IFG	kj	KJ	3	retrieval	-0.017270199968925717	4
sub-10	meta_metaphor	meta_L_IFG	kj	KJ	4	retrieval	0.0010741808432784758	4
sub-10	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	3	retrieval	0.0018560355944847618	30
sub-10	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	4	retrieval	-0.010404903915776574	30
sub-10	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	3	retrieval	0.019265817831508762	4
sub-10	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	4	retrieval	-0.05975243659206684	4
sub-10	meta_metaphor	meta_L_temporal_pole	yy	YY	3	retrieval	-0.035639188965588126	30
sub-10	meta_metaphor	meta_L_temporal_pole	yy	YY	4	retrieval	-0.006834810406210046	30
sub-10	meta_metaphor	meta_L_temporal_pole	kj	KJ	3	retrieval	0.02060809608652664	4
sub-10	meta_metaphor	meta_L_temporal_pole	kj	KJ	4	retrieval	-0.16157364175088726	4
sub-10	meta_metaphor	meta_R_AG	yy	YY	3	retrieval	0.005690310829291748	30
sub-10	meta_metaphor	meta_R_AG	yy	YY	4	retrieval	-0.022755393623794695	30
sub-10	meta_metaphor	meta_R_AG	kj	KJ	3	retrieval	0.12519475893811471	4
sub-10	meta_metaphor	meta_R_AG	kj	KJ	4	retrieval	0.11825451240591077	4
sub-10	meta_metaphor	meta_R_IFG	yy	YY	3	retrieval	0.010802923365904186	30
sub-10	meta_metaphor	meta_R_IFG	yy	YY	4	retrieval	-0.036689790635142334	30
sub-10	meta_metaphor	meta_R_IFG	kj	KJ	3	retrieval	0.018837107461807976	4
sub-10	meta_metaphor	meta_R_IFG	kj	KJ	4	retrieval	-0.06628128546734066	4
sub-10	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	3	retrieval	-0.05470678294509268	30
sub-10	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	4	retrieval	-0.07278508183066053	30
sub-10	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	3	retrieval	0.09448225215176541	4
sub-10	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	4	retrieval	-0.014301789879212455	4
sub-10	meta_metaphor	meta_R_temporal_pole	yy	YY	3	retrieval	0.01716984157413744	30
sub-10	meta_metaphor	meta_R_temporal_pole	yy	YY	4	retrieval	-0.008736052995430878	30
sub-10	meta_metaphor	meta_R_temporal_pole	kj	KJ	3	retrieval	-0.16021407763471052	4
sub-10	meta_metaphor	meta_R_temporal_pole	kj	KJ	4	retrieval	0.04972284846448624	4
sub-11	meta_metaphor	meta_L_AG	yy	YY	3	retrieval	0.006200193731823165	30
sub-11	meta_metaphor	meta_L_AG	yy	YY	4	retrieval	-0.007219534003073279	30
sub-11	meta_metaphor	meta_L_AG	kj	KJ	3	retrieval	-0.05888582495079105	4
sub-11	meta_metaphor	meta_L_AG	kj	KJ	4	retrieval	-0.03492299943581807	4
sub-11	meta_metaphor	meta_L_IFG	yy	YY	3	retrieval	0.025306823452546905	30
sub-11	meta_metaphor	meta_L_IFG	yy	YY	4	retrieval	-0.005628799780989446	30
sub-11	meta_metaphor	meta_L_IFG	kj	KJ	3	retrieval	-0.02234203581203019	4
sub-11	meta_metaphor	meta_L_IFG	kj	KJ	4	retrieval	0.004669292955370011	4
sub-11	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	3	retrieval	-0.037267668166265804	30
sub-11	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	4	retrieval	0.03189724065968557	30
sub-11	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	3	retrieval	-0.06437190562366955	4
sub-11	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	4	retrieval	0.055543172505347405	4
sub-11	meta_metaphor	meta_L_temporal_pole	yy	YY	3	retrieval	0.024335646853333243	30
sub-11	meta_metaphor	meta_L_temporal_pole	yy	YY	4	retrieval	-0.03915688652187901	30
sub-11	meta_metaphor	meta_L_temporal_pole	kj	KJ	3	retrieval	-0.09177427125625137	4
sub-11	meta_metaphor	meta_L_temporal_pole	kj	KJ	4	retrieval	-0.02650902896951808	4
sub-11	meta_metaphor	meta_R_AG	yy	YY	3	retrieval	-0.06023856801704918	30
sub-11	meta_metaphor	meta_R_AG	yy	YY	4	retrieval	-0.027151775686388328	30
sub-11	meta_metaphor	meta_R_AG	kj	KJ	3	retrieval	0.11906345890039315	4
sub-11	meta_metaphor	meta_R_AG	kj	KJ	4	retrieval	0.156478106082091	4
sub-11	meta_metaphor	meta_R_IFG	yy	YY	3	retrieval	-0.021697356902794764	30
sub-11	meta_metaphor	meta_R_IFG	yy	YY	4	retrieval	0.025266318944678866	30
sub-11	meta_metaphor	meta_R_IFG	kj	KJ	3	retrieval	-0.03575856083911269	4
sub-11	meta_metaphor	meta_R_IFG	kj	KJ	4	retrieval	-0.009216383299463692	4
sub-11	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	3	retrieval	0.017671381340264476	30
sub-11	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	4	retrieval	-0.07347336674160422	30
sub-11	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	3	retrieval	0.006383909500503569	4
sub-11	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	4	retrieval	-0.03141720035863704	4
sub-11	meta_metaphor	meta_R_temporal_pole	yy	YY	3	retrieval	0.004883439896595653	30
sub-11	meta_metaphor	meta_R_temporal_pole	yy	YY	4	retrieval	-0.008387458215278299	30
sub-11	meta_metaphor	meta_R_temporal_pole	kj	KJ	3	retrieval	-0.009091498699249304	4
sub-11	meta_metaphor	meta_R_temporal_pole	kj	KJ	4	retrieval	0.04672363560696102	4
sub-13	meta_metaphor	meta_L_AG	yy	YY	3	retrieval	0.01917159575905768	30
sub-13	meta_metaphor	meta_L_AG	yy	YY	4	retrieval	-0.023156478412078026	30
sub-13	meta_metaphor	meta_L_AG	kj	KJ	3	retrieval	0.11803930174764131	4
sub-13	meta_metaphor	meta_L_AG	kj	KJ	4	retrieval	-0.06935896561741646	4
sub-13	meta_metaphor	meta_L_IFG	yy	YY	3	retrieval	-0.025181880931670737	30
sub-13	meta_metaphor	meta_L_IFG	yy	YY	4	retrieval	-0.027487416100938227	30
sub-13	meta_metaphor	meta_L_IFG	kj	KJ	3	retrieval	0.1564172725770465	4
sub-13	meta_metaphor	meta_L_IFG	kj	KJ	4	retrieval	-0.08525913611071241	4
sub-13	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	3	retrieval	-0.006600098086035481	30
sub-13	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	4	retrieval	0.014010678329608315	30
sub-13	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	3	retrieval	0.12664486428740465	4
sub-13	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	4	retrieval	0.24215751046578665	4
sub-13	meta_metaphor	meta_L_temporal_pole	yy	YY	3	retrieval	0.009964210920923044	30
sub-13	meta_metaphor	meta_L_temporal_pole	yy	YY	4	retrieval	-0.0345953408753775	30
sub-13	meta_metaphor	meta_L_temporal_pole	kj	KJ	3	retrieval	0.09641167305622793	4
sub-13	meta_metaphor	meta_L_temporal_pole	kj	KJ	4	retrieval	-0.02437945451157396	4
sub-13	meta_metaphor	meta_R_AG	yy	YY	3	retrieval	0.023826432416936386	30
sub-13	meta_metaphor	meta_R_AG	yy	YY	4	retrieval	0.04494001052591908	30
sub-13	meta_metaphor	meta_R_AG	kj	KJ	3	retrieval	-0.00010304730302585635	4
sub-13	meta_metaphor	meta_R_AG	kj	KJ	4	retrieval	0.0696374819673211	4
sub-13	meta_metaphor	meta_R_IFG	yy	YY	3	retrieval	-0.03540102206701171	30
sub-13	meta_metaphor	meta_R_IFG	yy	YY	4	retrieval	-0.1255879134392898	30
sub-13	meta_metaphor	meta_R_IFG	kj	KJ	3	retrieval	0.09163020445106743	4
sub-13	meta_metaphor	meta_R_IFG	kj	KJ	4	retrieval	0.31183321407672016	4
sub-13	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	3	retrieval	0.01164449576480838	30
sub-13	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	4	retrieval	0.03753974881866205	30
sub-13	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	3	retrieval	-0.0896665451554714	4
sub-13	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	4	retrieval	0.0037184425338601876	4
sub-13	meta_metaphor	meta_R_temporal_pole	yy	YY	3	retrieval	0.004766077484876649	30
sub-13	meta_metaphor	meta_R_temporal_pole	yy	YY	4	retrieval	-0.010992936248731908	30
sub-13	meta_metaphor	meta_R_temporal_pole	kj	KJ	3	retrieval	0.0031994035502750234	4
sub-13	meta_metaphor	meta_R_temporal_pole	kj	KJ	4	retrieval	0.05043648236655055	4
sub-14	meta_metaphor	meta_L_AG	yy	YY	3	retrieval	-0.011132420203278814	30
sub-14	meta_metaphor	meta_L_AG	yy	YY	4	retrieval	0.0016113834303710134	30
sub-14	meta_metaphor	meta_L_AG	kj	KJ	3	retrieval	0.10790008879097386	4
sub-14	meta_metaphor	meta_L_AG	kj	KJ	4	retrieval	-0.2565605375719369	4
sub-14	meta_metaphor	meta_L_IFG	yy	YY	3	retrieval	-0.072718296485889	30
sub-14	meta_metaphor	meta_L_IFG	yy	YY	4	retrieval	0.04573217463353243	30
sub-14	meta_metaphor	meta_L_IFG	kj	KJ	3	retrieval	0.030004931666648596	4
sub-14	meta_metaphor	meta_L_IFG	kj	KJ	4	retrieval	-0.025115565931718542	4
sub-14	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	3	retrieval	0.0010008199778585396	30
sub-14	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	4	retrieval	-0.022668217700966244	30
sub-14	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	3	retrieval	-0.014996597595556698	4
sub-14	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	4	retrieval	0.03771929141121999	4
sub-14	meta_metaphor	meta_L_temporal_pole	yy	YY	3	retrieval	0.0009358628022978312	30
sub-14	meta_metaphor	meta_L_temporal_pole	yy	YY	4	retrieval	-0.006742649485175838	30
sub-14	meta_metaphor	meta_L_temporal_pole	kj	KJ	3	retrieval	0.030510769297335455	4
sub-14	meta_metaphor	meta_L_temporal_pole	kj	KJ	4	retrieval	-0.12587824561507427	4
sub-14	meta_metaphor	meta_R_AG	yy	YY	3	retrieval	0.005914680152232201	30
sub-14	meta_metaphor	meta_R_AG	yy	YY	4	retrieval	-0.05698837043246243	30
sub-14	meta_metaphor	meta_R_AG	kj	KJ	3	retrieval	0.11967802524118248	4
sub-14	meta_metaphor	meta_R_AG	kj	KJ	4	retrieval	-0.0260755484117172	4
sub-14	meta_metaphor	meta_R_IFG	yy	YY	3	retrieval	-0.06165136369627809	30
sub-14	meta_metaphor	meta_R_IFG	yy	YY	4	retrieval	0.03262573960046789	30
sub-14	meta_metaphor	meta_R_IFG	kj	KJ	3	retrieval	0.005334533913953471	4
sub-14	meta_metaphor	meta_R_IFG	kj	KJ	4	retrieval	-0.028654285240521	4
sub-14	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	3	retrieval	-0.06065921824836532	30
sub-14	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	4	retrieval	-0.012030847155859776	30
sub-14	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	3	retrieval	-0.04882969101837888	4
sub-14	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	4	retrieval	-0.12792329581198164	4
sub-14	meta_metaphor	meta_R_temporal_pole	yy	YY	3	retrieval	-0.0280086456036835	30
sub-14	meta_metaphor	meta_R_temporal_pole	yy	YY	4	retrieval	-0.04430221595327972	30
sub-14	meta_metaphor	meta_R_temporal_pole	kj	KJ	3	retrieval	0.00490177522840303	4
sub-14	meta_metaphor	meta_R_temporal_pole	kj	KJ	4	retrieval	-0.024110605592861545	4
sub-15	meta_metaphor	meta_L_AG	yy	YY	3	retrieval	0.011616174063015365	30
sub-15	meta_metaphor	meta_L_AG	yy	YY	4	retrieval	-0.019676410558159652	30
sub-15	meta_metaphor	meta_L_AG	kj	KJ	3	retrieval	-0.03051782433185446	4
sub-15	meta_metaphor	meta_L_AG	kj	KJ	4	retrieval	0.11053013293428919	4
sub-15	meta_metaphor	meta_L_IFG	yy	YY	3	retrieval	0.02487007229388646	30
sub-15	meta_metaphor	meta_L_IFG	yy	YY	4	retrieval	-0.012830927699196111	30
sub-15	meta_metaphor	meta_L_IFG	kj	KJ	3	retrieval	0.05809027947420296	4
sub-15	meta_metaphor	meta_L_IFG	kj	KJ	4	retrieval	0.10967918826748932	4
sub-15	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	3	retrieval	-0.025347791476742546	30
sub-15	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	4	retrieval	-0.029017391240360128	30
sub-15	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	3	retrieval	-0.08796878615979864	4
sub-15	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	4	retrieval	0.053133282254141864	4
sub-15	meta_metaphor	meta_L_temporal_pole	yy	YY	3	retrieval	-0.0327222363749711	30
sub-15	meta_metaphor	meta_L_temporal_pole	yy	YY	4	retrieval	-0.055539146360214266	30
sub-15	meta_metaphor	meta_L_temporal_pole	kj	KJ	3	retrieval	0.0767881142637461	4
sub-15	meta_metaphor	meta_L_temporal_pole	kj	KJ	4	retrieval	0.01370324302903074	4
sub-15	meta_metaphor	meta_R_AG	yy	YY	3	retrieval	0.007210644375179271	30
sub-15	meta_metaphor	meta_R_AG	yy	YY	4	retrieval	-0.027395511121564974	30
sub-15	meta_metaphor	meta_R_AG	kj	KJ	3	retrieval	0.048624628642539136	4
sub-15	meta_metaphor	meta_R_AG	kj	KJ	4	retrieval	0.07629179513255774	4
sub-15	meta_metaphor	meta_R_IFG	yy	YY	3	retrieval	0.013274991320493541	30
sub-15	meta_metaphor	meta_R_IFG	yy	YY	4	retrieval	0.02210111946767365	30
sub-15	meta_metaphor	meta_R_IFG	kj	KJ	3	retrieval	-0.049984031698082305	4
sub-15	meta_metaphor	meta_R_IFG	kj	KJ	4	retrieval	-0.03754374499195242	4
sub-15	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	3	retrieval	0.00018546199780029583	30
sub-15	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	4	retrieval	0.0181057103827522	30
sub-15	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	3	retrieval	-0.005780338961498002	4
sub-15	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	4	retrieval	0.04098666670149429	4
sub-15	meta_metaphor	meta_R_temporal_pole	yy	YY	3	retrieval	0.0001386343790844011	30
sub-15	meta_metaphor	meta_R_temporal_pole	yy	YY	4	retrieval	-0.0032339329328394313	30
sub-15	meta_metaphor	meta_R_temporal_pole	kj	KJ	3	retrieval	-0.026396315885206176	4
sub-15	meta_metaphor	meta_R_temporal_pole	kj	KJ	4	retrieval	-0.03346454904001876	4
sub-16	meta_metaphor	meta_L_AG	yy	YY	3	retrieval	0.015036798378709092	30
sub-16	meta_metaphor	meta_L_AG	yy	YY	4	retrieval	0.018737443457089997	30
sub-16	meta_metaphor	meta_L_AG	kj	KJ	3	retrieval	-0.08141567208235642	4
sub-16	meta_metaphor	meta_L_AG	kj	KJ	4	retrieval	-0.07104465346773378	4
sub-16	meta_metaphor	meta_L_IFG	yy	YY	3	retrieval	-0.035643076805184616	30
sub-16	meta_metaphor	meta_L_IFG	yy	YY	4	retrieval	0.005760574096004696	30
sub-16	meta_metaphor	meta_L_IFG	kj	KJ	3	retrieval	0.07393673312006646	4
sub-16	meta_metaphor	meta_L_IFG	kj	KJ	4	retrieval	-0.08439121769150248	4
sub-16	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	3	retrieval	0.04437823664854687	30
sub-16	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	4	retrieval	0.010072277212582774	30
sub-16	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	3	retrieval	-0.06552269736536262	4
sub-16	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	4	retrieval	-0.1293014058267254	4
sub-16	meta_metaphor	meta_L_temporal_pole	yy	YY	3	retrieval	0.05154255968708987	30
sub-16	meta_metaphor	meta_L_temporal_pole	yy	YY	4	retrieval	0.00954912348162366	30
sub-16	meta_metaphor	meta_L_temporal_pole	kj	KJ	3	retrieval	0.05079111316531421	4
sub-16	meta_metaphor	meta_L_temporal_pole	kj	KJ	4	retrieval	0.026647693306187336	4
sub-16	meta_metaphor	meta_R_AG	yy	YY	3	retrieval	0.010485952614729505	30
sub-16	meta_metaphor	meta_R_AG	yy	YY	4	retrieval	-0.04175679371635701	30
sub-16	meta_metaphor	meta_R_AG	kj	KJ	3	retrieval	-0.1146628424938247	4
sub-16	meta_metaphor	meta_R_AG	kj	KJ	4	retrieval	-0.007837903416177436	4
sub-16	meta_metaphor	meta_R_IFG	yy	YY	3	retrieval	0.026002533682088127	30
sub-16	meta_metaphor	meta_R_IFG	yy	YY	4	retrieval	-0.00496534727765878	30
sub-16	meta_metaphor	meta_R_IFG	kj	KJ	3	retrieval	-0.10181995703746582	4
sub-16	meta_metaphor	meta_R_IFG	kj	KJ	4	retrieval	-0.12671327892464362	4
sub-16	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	3	retrieval	-0.0006051791930774088	30
sub-16	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	4	retrieval	0.053944267802246516	30
sub-16	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	3	retrieval	-0.12338682995677912	4
sub-16	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	4	retrieval	-0.09331287550869594	4
sub-16	meta_metaphor	meta_R_temporal_pole	yy	YY	3	retrieval	-0.05185669974331912	30
sub-16	meta_metaphor	meta_R_temporal_pole	yy	YY	4	retrieval	0.0046248799415375	30
sub-16	meta_metaphor	meta_R_temporal_pole	kj	KJ	3	retrieval	0.05621572362804825	4
sub-16	meta_metaphor	meta_R_temporal_pole	kj	KJ	4	retrieval	0.0016372724287472065	4
sub-17	meta_metaphor	meta_L_AG	yy	YY	3	retrieval	-0.027926782451395085	30
sub-17	meta_metaphor	meta_L_AG	yy	YY	4	retrieval	-0.04195762238212134	30
sub-17	meta_metaphor	meta_L_AG	kj	KJ	3	retrieval	0.06506171682872874	4
sub-17	meta_metaphor	meta_L_AG	kj	KJ	4	retrieval	-0.2403710963300754	4
sub-17	meta_metaphor	meta_L_IFG	yy	YY	3	retrieval	0.016673576947982917	30
sub-17	meta_metaphor	meta_L_IFG	yy	YY	4	retrieval	0.019617231891998602	30
sub-17	meta_metaphor	meta_L_IFG	kj	KJ	3	retrieval	-0.06043699983259499	4
sub-17	meta_metaphor	meta_L_IFG	kj	KJ	4	retrieval	-0.09220077954526018	4
sub-17	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	3	retrieval	0.00914920971060009	30
sub-17	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	4	retrieval	-0.04159290557439113	30
sub-17	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	3	retrieval	0.05945859205683626	4
sub-17	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	4	retrieval	0.12083740814705198	4
sub-17	meta_metaphor	meta_L_temporal_pole	yy	YY	3	retrieval	-0.04063209552146031	30
sub-17	meta_metaphor	meta_L_temporal_pole	yy	YY	4	retrieval	0.020579503630662684	30
sub-17	meta_metaphor	meta_L_temporal_pole	kj	KJ	3	retrieval	-0.13755539819136167	4
sub-17	meta_metaphor	meta_L_temporal_pole	kj	KJ	4	retrieval	0.04522252798360589	4
sub-17	meta_metaphor	meta_R_AG	yy	YY	3	retrieval	0.028205321510420014	30
sub-17	meta_metaphor	meta_R_AG	yy	YY	4	retrieval	0.02734890103351264	30
sub-17	meta_metaphor	meta_R_AG	kj	KJ	3	retrieval	0.015990514533246986	4
sub-17	meta_metaphor	meta_R_AG	kj	KJ	4	retrieval	-0.01792550188857395	4
sub-17	meta_metaphor	meta_R_IFG	yy	YY	3	retrieval	-0.034775450844755494	30
sub-17	meta_metaphor	meta_R_IFG	yy	YY	4	retrieval	-0.023547141458252274	30
sub-17	meta_metaphor	meta_R_IFG	kj	KJ	3	retrieval	0.02489054604296073	4
sub-17	meta_metaphor	meta_R_IFG	kj	KJ	4	retrieval	0.054245927123800816	4
sub-17	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	3	retrieval	0.014094711205248026	30
sub-17	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	4	retrieval	0.03129583882028572	30
sub-17	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	3	retrieval	-0.036071012970737955	4
sub-17	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	4	retrieval	0.014232082181226936	4
sub-17	meta_metaphor	meta_R_temporal_pole	yy	YY	3	retrieval	0.0038365333327167865	30
sub-17	meta_metaphor	meta_R_temporal_pole	yy	YY	4	retrieval	-0.006478078660415348	30
sub-17	meta_metaphor	meta_R_temporal_pole	kj	KJ	3	retrieval	0.008193142535836605	4
sub-17	meta_metaphor	meta_R_temporal_pole	kj	KJ	4	retrieval	0.04189253624088254	4
sub-18	meta_metaphor	meta_L_AG	yy	YY	3	retrieval	0.026100237921435305	30
sub-18	meta_metaphor	meta_L_AG	yy	YY	4	retrieval	0.012707618859854119	30
sub-18	meta_metaphor	meta_L_AG	kj	KJ	3	retrieval	-0.04716764856237953	4
sub-18	meta_metaphor	meta_L_AG	kj	KJ	4	retrieval	0.10610206806289867	4
sub-18	meta_metaphor	meta_L_IFG	yy	YY	3	retrieval	-0.0262584597993848	30
sub-18	meta_metaphor	meta_L_IFG	yy	YY	4	retrieval	0.026516884909073606	30
sub-18	meta_metaphor	meta_L_IFG	kj	KJ	3	retrieval	-0.04223039394642039	4
sub-18	meta_metaphor	meta_L_IFG	kj	KJ	4	retrieval	-0.014419645077391102	4
sub-18	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	3	retrieval	-0.04064621655604272	30
sub-18	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	4	retrieval	-0.016592361321438747	30
sub-18	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	3	retrieval	-0.02056438952727195	4
sub-18	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	4	retrieval	-0.12469472009759618	4
sub-18	meta_metaphor	meta_L_temporal_pole	yy	YY	3	retrieval	0.014403948771277928	30
sub-18	meta_metaphor	meta_L_temporal_pole	yy	YY	4	retrieval	-0.002632294832744923	30
sub-18	meta_metaphor	meta_L_temporal_pole	kj	KJ	3	retrieval	0.023680517983216652	4
sub-18	meta_metaphor	meta_L_temporal_pole	kj	KJ	4	retrieval	0.09181112507399686	4
sub-18	meta_metaphor	meta_R_AG	yy	YY	3	retrieval	-0.007681464892782646	30
sub-18	meta_metaphor	meta_R_AG	yy	YY	4	retrieval	-0.018061340571566633	30
sub-18	meta_metaphor	meta_R_AG	kj	KJ	3	retrieval	-0.1384381027546645	4
sub-18	meta_metaphor	meta_R_AG	kj	KJ	4	retrieval	-0.21800106801631292	4
sub-18	meta_metaphor	meta_R_IFG	yy	YY	3	retrieval	-0.04663827785047973	30
sub-18	meta_metaphor	meta_R_IFG	yy	YY	4	retrieval	0.007842082056258779	30
sub-18	meta_metaphor	meta_R_IFG	kj	KJ	3	retrieval	-0.07744572477680506	4
sub-18	meta_metaphor	meta_R_IFG	kj	KJ	4	retrieval	0.1034959785746336	4
sub-18	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	3	retrieval	-0.018684506970649998	30
sub-18	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	4	retrieval	0.01707727019831549	30
sub-18	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	3	retrieval	-0.04779554185247027	4
sub-18	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	4	retrieval	-0.017665438066544848	4
sub-18	meta_metaphor	meta_R_temporal_pole	yy	YY	3	retrieval	-0.006987235414562643	30
sub-18	meta_metaphor	meta_R_temporal_pole	yy	YY	4	retrieval	-0.04239479787289408	30
sub-18	meta_metaphor	meta_R_temporal_pole	kj	KJ	3	retrieval	-0.037611150480883114	4
sub-18	meta_metaphor	meta_R_temporal_pole	kj	KJ	4	retrieval	-0.004975144683664334	4
sub-19	meta_metaphor	meta_L_AG	yy	YY	3	retrieval	0.0051308483716200224	30
sub-19	meta_metaphor	meta_L_AG	yy	YY	4	retrieval	-0.007962311019772676	30
sub-19	meta_metaphor	meta_L_AG	kj	KJ	3	retrieval	-0.06206972126431204	4
sub-19	meta_metaphor	meta_L_AG	kj	KJ	4	retrieval	-0.03284662419544403	4
sub-19	meta_metaphor	meta_L_IFG	yy	YY	3	retrieval	0.03992514963622971	30
sub-19	meta_metaphor	meta_L_IFG	yy	YY	4	retrieval	-0.017691184264621067	30
sub-19	meta_metaphor	meta_L_IFG	kj	KJ	3	retrieval	0.16604586510112138	4
sub-19	meta_metaphor	meta_L_IFG	kj	KJ	4	retrieval	-0.1351933794169432	4
sub-19	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	3	retrieval	0.07151275715278266	30
sub-19	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	4	retrieval	-0.031074228466851875	30
sub-19	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	3	retrieval	0.06408949729691271	4
sub-19	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	4	retrieval	0.08581741783521468	4
sub-19	meta_metaphor	meta_L_temporal_pole	yy	YY	3	retrieval	0.009775359844448644	30
sub-19	meta_metaphor	meta_L_temporal_pole	yy	YY	4	retrieval	0.02295778141535301	30
sub-19	meta_metaphor	meta_L_temporal_pole	kj	KJ	3	retrieval	0.0728235715378945	4
sub-19	meta_metaphor	meta_L_temporal_pole	kj	KJ	4	retrieval	2.9116809199952742e-05	4
sub-19	meta_metaphor	meta_R_AG	yy	YY	3	retrieval	0.020301468611581705	30
sub-19	meta_metaphor	meta_R_AG	yy	YY	4	retrieval	0.036550875687572135	30
sub-19	meta_metaphor	meta_R_AG	kj	KJ	3	retrieval	0.03993730049442469	4
sub-19	meta_metaphor	meta_R_AG	kj	KJ	4	retrieval	0.09356223141270811	4
sub-19	meta_metaphor	meta_R_IFG	yy	YY	3	retrieval	0.06570088561534738	30
